11	1	七星	七星	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|225|225|0|0|0|0|0|0|0|0|0|0|53|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
12	1	破杀	破杀	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|245|245|0|0|0|0|0|0|0|0|0|0|67|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
13	1	太古·鬼泣	太古·鬼泣	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|23|23|23|0|0|0|0|0|0|0|0|0|23|23|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|145|145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
14	1	太古·杀戮	太古·杀戮	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|26|26|26|0|0|0|0|0|0|0|0|0|26|26|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|165|165|0|0|0|0|0|0|0|0|0|0|38|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
15	1	太古·诛仙	太古·诛仙	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|29|29|29|0|0|0|0|0|0|0|0|0|29|29|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|185|185|0|0|0|0|0|0|0|0|0|0|42|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
16	1	太古·贪狼	太古·贪狼	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|205|205|0|0|0|0|0|0|0|0|0|0|96|69|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
17	1	太古·七星	太古·七星	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|225|225|225|0|0|0|0|0|0|0|0|0|53|53|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
18	1	太古·破杀	太古·破杀	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|245|245|245|0|0|0|0|0|0|0|0|0|67|67|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
19	1	昔日·鬼泣	昔日·鬼泣	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|23|23|23|0|0|0|0|0|0|0|0|0|23|23|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
20	1	昔日·杀戮	昔日·杀戮	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|26|26|26|0|0|0|0|0|0|0|0|0|26|26|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
21	1	昔日·诛仙	昔日·诛仙	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|29|29|29|0|0|0|0|0|0|0|0|0|29|29|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
22	1	昔日·贪狼	昔日·贪狼	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|32|32|32|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
23	1	昔日·七星	昔日·七星	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
24	1	昔日·破杀	昔日·破杀	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
25	1	怀恋·鬼泣「精」	怀恋·鬼泣「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|25|25|25|0|0|0|0|0|0|0|0|0|25|25|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|185|185|185|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
26	1	怀恋·杀戮「精」	怀恋·杀戮「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|30|30|30|0|0|0|0|0|0|0|0|0|30|30|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|205|205|205|0|0|0|0|0|0|0|0|0|38|38|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
27	1	怀恋·诛仙「精」	怀恋·诛仙「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|35|35|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|225|225|225|0|0|0|0|0|0|0|0|0|42|42|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
28	1	怀恋·贪狼「精」	怀恋·贪狼「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|40|40|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|245|245|245|0|0|0|0|0|0|0|0|0|96|96|96|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
29	1	怀恋·七星「精」	怀恋·七星「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|45|45|45|0|0|0|0|0|0|0|0|0|45|45|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|265|265|265|0|0|0|0|0|0|0|0|0|53|53|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
30	1	怀恋·破杀「精」	怀恋·破杀「精」	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|50|50|50|0|0|0|0|0|0|0|0|0|50|50|50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|305|305|305|0|0|0|0|0|0|0|0|0|67|67|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
31	1	破馆珍剑の祈祷	破馆珍剑の祈祷	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|61|61|61|0|0|0|0|0|0|0|0|0|61|61|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|427|427|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
32	1	追忆·(木剑)·仙	追忆·(木剑)·仙	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|77|77|77|0|0|0|0|0|0|0|0|0|77|77|77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|539|539|0|0|0|0|0|0|0|0|0|0|458|458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
33	1	冰火仙器·冰封万里	冰火仙器·冰封万里	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|92|92|92|0|0|0|0|0|0|0|0|0|92|92|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|672|672|0|0|0|0|0|0|0|0|0|0|22|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
34	1	≮鸿蒙≯光子剑	≮鸿蒙≯光子剑	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|104|104|104|0|0|0|0|0|0|0|0|0|104|104|104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|788|788|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
35	1	天魔斩★★★★	天魔斩★★★★	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|115|115|115|0|0|0|0|0|0|0|0|0|115|115|115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1022|1022|0|0|0|0|0|0|0|0|0|0|1022|1022|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
36	1	神之屠龙★★★	神之屠龙★★★	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|58|58|58|0|0|0|0|0|0|0|0|0|58|58|58|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|402|402|0|0|0|0|0|0|0|0|0|0|182|182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
38	1	炽燃余烬战刃	炽燃余烬战刃	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|114|114|114|0|0|0|0|0|0|0|0|0|114|114|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|666|666|0|0|0|0|0|0|0|0|0|0|77|77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
40	1	霜之哀伤	霜之哀伤	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|140|140|140|0|0|0|0|0|0|0|0|0|140|140|140|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|999|999|0|0|0|0|0|0|0|0|0|0|999|999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
41	1	红龙女王の裁决	红龙女王の裁决	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|147|147|147|0|0|0|0|0|0|0|0|0|147|147|147|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1088|1088|0|0|0|0|0|0|0|0|0|0|88|88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
42	1	翡翠梦境之刃	翡翠梦境之刃	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|145|145|145|0|0|0|0|0|0|0|0|0|145|145|145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1088|1088|0|0|0|0|0|0|0|0|0|0|203|203|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
43	1	死亡之源·大地之颤	死亡之源·大地之颤	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|178|178|178|0|0|0|0|0|0|0|0|0|178|178|178|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1355|1355|0|0|0|0|0|0|0|0|0|0|1355|1355|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
44	1	★★★圣魔斩★★★	★★★圣魔斩★★★	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|129|129|129|0|0|0|0|0|0|0|0|0|129|129|129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1000|1000|0|0|0|0|0|0|0|0|0|0|1000|1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
45	1	DIBOLO·大菠萝	DIBOLO·大菠萝	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|166|166|166|0|0|0|0|0|0|0|0|0|166|166|166|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1688|1688|0|0|0|0|0|0|0|0|0|0|3888|3888|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
46	1	万剑之王-西方之焰	万剑之王-西方之焰	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|145|145|145|0|0|0|0|0|0|0|0|0|145|145|145|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1000|1000|0|0|0|0|0|0|0|0|0|0|1000|1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
47	1	斩仙剑·S	斩仙剑·S	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|181|181|181|0|0|0|0|0|0|0|0|0|181|181|181|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1499|1499|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
48	1	纯阳·乾金之剑	纯阳·乾金之剑	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|184|184|184|0|0|0|0|0|0|0|0|0|184|184|184|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1378|1378|0|0|0|0|0|0|0|0|0|0|121|121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
49	1	★詠恆の力量(墨玉)	★詠恆の力量(墨玉)	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|126|126|126|0|0|0|0|0|0|0|0|0|126|126|126|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|783|783|0|0|0|0|0|0|0|0|0|0|783|783|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
50	1	№神迹“荒古圣剑	№神迹“荒古圣剑	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|137|137|137|0|0|0|0|0|0|0|0|0|137|137|137|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1146|1146|0|0|0|0|0|0|0|0|0|0|458|458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
51	1	伤心花(SSS)	伤心花(SSS)	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|148|148|148|0|0|0|0|0|0|0|0|0|148|148|148|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1357|1357|0|0|0|0|0|0|0|0|0|0|675|675|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
52	1	∷日∷月∷星∷辰∷	∷日∷月∷星∷辰∷	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|159|159|159|0|0|0|0|0|0|0|0|0|159|159|159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1468|1468|0|0|0|0|0|0|0|0|0|0|1111|1111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
53	1	聚光剑·破幻者	聚光剑·破幻者	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|155|155|155|0|0|0|0|0|0|0|0|0|155|155|155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|1379|1379|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
54	1	蓝光·魔【甲】	蓝光·魔【甲】	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	
